whisky_name_raw,review_text,score,review_date,source_url,dedupe_hash
"Orkney Islands 15 yo 2002/2019 (58.6%, Fadandel.dk, butt, cask #3C+F, 170 bottles) Strange cask # here, what does that mean? A secret code? The illuminati? Bilderberg? Big Business? Bill Gates?","Orkney Islands 15 yo 2002/2019 (58.6%, Fadandel.dk, butt, cask #3C+F, 170 bottles) Strange cask # here, what does that mean? A secret code? The illuminati? Bilderberg? Big Business? Bill Gates? Colour: white wine. Nose: the tightest of them all, with a lot of lemon juice and even whiffs of washing powder. Woolite, plaster, aspirin, other kinds of white powders… (not that one)… With water: chalk, seawater, ashes, whelks, riesling. Bon appétit! Mouth (neat): excellently zesty, fresh, vertical, yet creamy on the outside. Lemon juice and honey. With water: we've reached zesty and coastal perfection. Finish: rather long, very fresh, very salty. Lemons, oysters and kippers. Comments: a butt? Did they actually let some cigarette butts infuse? That would explain the cryptic cask #, '+C' meaning 'plus cigarettes'. Odd customs if you ask me (S., maybe time to switch to some Netflix dope). I agree this note was pretty clumsy and I apologise profusely for everything, but the whisky is prefect! SGP:463 - 90 points.",90,2021-10-07,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,217e981a83a6ad7a04beb584c3495d9ade1a1b9230068a5d495d9ca7eaa71bb7
"Braeval 24 yo 1997/2021 (47.2%, Thompson Bros. for London Whisky Club, 218 bottles) Not too sure about the wood here but according to the colour, this baby comes unflavoured-up.","Braeval 24 yo 1997/2021 (47.2%, Thompson Bros. for London Whisky Club, 218 bottles) Not too sure about the wood here but according to the colour, this baby comes unflavoured-up. Colour: white wine. Nose: full of custard and warm brioche, with touches of overripe apples and pears, as well as a few honeyed and floral tones. Acacia flowers and honey (no acacia honey at all this year in France, sob…) and sponge cake, perhaps a touch of orange blossom water. As natural as oldish malt whisky can be. Mouth: very fine, a tad bitterish at first, perhaps (bell pepper, grass) but otherwise malty and bready, with a few sour touches (sour cherries, beer). Finish: medium, rather on green tea, with a grassy rawness in the aftertaste. Fruit stones and a touch of salt. Comments: a little rustic and grassy but this one oozes honesty and humbleness. Like it much. SGP:361 - 85 points.",85,2021-10-06,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,026ead73bcb53e16c5a47915afab3be2dd9b70b179ae7bd34e4fd33a6f9020e0
"Braes of Glenlivet 23 yo 1994/2018 (50.1%, The Whisky Lodge, Orcines, bourbon barrel, cask #165702)","Braes of Glenlivet 23 yo 1994/2018 (50.1%, The Whisky Lodge, Orcines, bourbon barrel, cask #165702) Colour: light gold. Nose: much more American oak in this one, which translates into VVC (varnish, vanillin and coconut) at first sniff. No worries, we shan't start to acronymise just everything on this lousy little whisky website. Goes on with cakes and custard, scones, pancakes, a drop of pastis, aniseed and liquorice… So far, so good. With water: superb fermentary touches, wash, a little chalk, more breads… Mouth (neat): very malty, you really get a feeling of distilled beer, which is absolutely not unpleasant. Big vanilla, touches of fruit gums (grapefruits, plums). With water: excellent, fruitier, more citrusy, chalkier. Finish: medium, on similar notes. Lemon curd. Comments: very good, flawless ex-bourbon Speysider. In a way, you could also believe it's a much younger malt that's had intercourse with some very active white oak, ala Bimber, or Chichibu or else. SGP:451 - 87 points.",87,2021-10-06,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,4e49493c5f37519a1cf93c345c1fec7c5be448e5b52da00ef378ab5c9f281d53
"Braes of Glenlivet 26 yo 1994/2021 (51.1%, The Whisky Blues with Cross Whisky Bar Taiwan, barrel, cask #165687, 175 bottles) Oh, a sister cask! That happens more and more often within our wee sessions. As there are more indies, parcels of casks that come out may get spread and dispatched faster and consequently, come to the market within a shorter period of time. The amateur taster won't care, or even be happier.","Braes of Glenlivet 26 yo 1994/2021 (51.1%, The Whisky Blues with Cross Whisky Bar Taiwan, barrel, cask #165687, 175 bottles) Oh, a sister cask! That happens more and more often within our wee sessions. As there are more indies, parcels of casks that come out may get spread and dispatched faster and consequently, come to the market within a shorter period of time. The amateur taster won't care, or even be happier. Colour: light gold. Nose: it's a kind of cross-breed between both previous ones, with these sour fruits on the one side, and a rounder, breadier, more vanilla-ed aspect on the other side. I have to say I enjoy all this ueber-naturality a lot, I mean, this is purely malt whisky. I know what I'm trying to say. With water: having fresh croissants with some grapefruit juice, very early in the morning. Nice breakfast. Mouth (neat): varnish, citrus gums, stewed rhubarb, vanilla, lemon marmalade, everything fits in to quasi-perfection. Wonderful tightness. With water: more of that, this is lively, joyful and perfect. Finish: same. Wonderful tart aftertaste. Comments: it is not impossible that those three extra-years did generate more complexity. A wine-malt without one single drop of wine inside, that's the way. Oh and naturally, we're all for any jazz or blues-themed labels! SGP:551 - 88 points.",88,2021-10-06,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,3dbb25738df8032f44f818e83d760b41ecf72695563cdedbb64e3d1e7b89837d
"Braeval 29 yo 1989/2018 (55.4%, Elixir Distillers, The Single Malts of Scotland, hogshead, cask #0993, 158 bottles) I don't know why this older bottling is coming out of the boxes now (maybe because you're in the middle of a Braes session, S.?) And as for why and when they would label it Braes of Glenlivet or Braeval, I have to say I've given up trying to find any kind of logic.","Braeval 29 yo 1989/2018 (55.4%, Elixir Distillers, The Single Malts of Scotland, hogshead, cask #0993, 158 bottles) I don't know why this older bottling is coming out of the boxes now (maybe because you're in the middle of a Braes session, S.?) And as for why and when they would label it Braes of Glenlivet or Braeval, I have to say I've given up trying to find any kind of logic. Colour: pale gold. Nose: this is different, it's got something of a sherry feeling (raisins) but it's got this lemony tartness too. Chalk and weissbeer and grass and lemons and a touch of candlewax. With water: hold on, olive brine? Ointments? Peat smoke? Mouth (neat): very good, with something medicinal, as if this was an ex-Laphroaig cask or something. Unless they would have done batches that they had peated to light-Ardmore levels in the late 1980s? Very good and very intriguing Braes. With water: indeed! There's something very coastal here, but cask or distillate? Could longer maturations generate such combinations from an average (not in a bad sense) Speysider? And even trigger salt? Finish: more of all that. Would you forgive me if I said that it's even got something a little Brora-y? Comments: I think I'll have to put my paws on some of those ridiculously expensive OBs, especially on the 30 yo that's at, cough, more than 600 Euros. I mean, it's Braeval! Or are the tables really starting to turn? But not sure those OBs sell… SGP:462 - 89 points.",89,2021-10-06,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,088a67494226cfe855cb8a592d048562b7502c0f5591a5ce42a8d56ea8b56559
"Deanston 'Dragon's Milk' (50.5%, OB, Stout Cask finish, 2019) Did they hire Stephen King? Next time herring casks? In any case, whisky being in essence distilled beer, the idea of a beer cask finish may well be a little tautological, no?","Deanston 'Dragon's Milk' (50.5%, OB, Stout Cask finish, 2019) Did they hire Stephen King? Next time herring casks? In any case, whisky being in essence distilled beer, the idea of a beer cask finish may well be a little tautological, no? Colour: pale white wine. Nose: beer indeed, as in whisky. Grist, chalk, porridge, wholegrain bread, crushed mustard seeds, potato starch… and then, white wine. No, really, a wee muscadet (or melon de Bourgogne – nothing to do with melons). Way less eccentric than I had thought. With water: plain barley and bread. What do the people want. Mouth (neat): very good, tight, fermentary, with good secondary flavours ala Star-of-Campbeltown, porridge, sweet barley, touches of pears and strawberries, then spelt bread and pumpernickel… Very good indeed! With water: beer finishes over table wine finishes? To be discussed, the debate is open… Finish: rather long and chalkier. Tapioca and grilled semolina soup in the aftertaste. Comments: positively impressed here. Now, which stout was it? (Mr Never-satisfied is asking). SGP:452 - 86 points.",86,2021-10-04,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,259bddaca48305d44d82290d5604e2f9beaa9c0e4b198c31a2b4636288984d25
"Deanston 2009/2021 (55.9%, Oxhead Whisky Company, barrel #98, 262 bottles)","Deanston 2009/2021 (55.9%, Oxhead Whisky Company , barrel #98, 262 bottles) Colour: white wine. Nose: I suppose you can't do any more fermentary, porridge-y, bready and indeed, beerish than this. Wee whiffs of woodruff and aniseed in the back, which is absolutely lovely. Eve, hops, Alsatian anis bredala (cookies)… With water: same. A little earth, a walk in the woods… And fern. Right up my alley, it seems. Mouth (neat): impeccably fat and bready, always with these notes of aniseed, or even artisanal pastis, plus some top-notch cider and beer. Cantillon, there. With water: wow! Lemons, star anise, fennel, rhubarb, chalk, porridge, grapefruits, green tea… I think this is utterly perfect relatively naked malt whisky. Finish: to match. A drop of hibiscus syrup, perhaps. Comments: It's an utter joy to stumble upon such a marvellous little malt whisky. SGP:462 - 90 points.",90,2021-10-04,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,02442c7601c33d3b6f4047a5d1d47d95e0d601cdb2801b6133794dead6a559e6
"Angus's Corner From our correspondent and skilled taster Angus MacRaild in Scotland Ardbeg and anonymous Islays I've got some Ardbegs to hand and a few anonymous Islay single malts as well. Let's simply try them with minimal waffle. After all, I'm in London this weekend for the Whisky Show and can't wait to see many friendly faces again after such a dispiriting 18 months. If you're about come and say hello! Seaweed & Aeons & Digging & Fire 10 yo (40%, Atom, 2020) An undisclosed single malt from Islay, 25% of which was finished 1st fill oloroso sherry octaves. The name is very 'Atom', while, conversely, I believe 1992 is on the phone asking for its bottling strength back.","Angus's Corner From our correspondent and skilled taster Angus MacRaild in Scotland Ardbeg and anonymous Islays I've got some Ardbegs to hand and a few anonymous Islay single malts as well. Let's simply try them with minimal waffle. After all, I'm in London this weekend for the Whisky Show and can't wait to see many friendly faces again after such a dispiriting 18 months. If you're about come and say hello! Seaweed & Aeons & Digging & Fire 10 yo (40%, Atom, 2020) An undisclosed single malt from Islay, 25% of which was finished 1st fill oloroso sherry octaves. The name is very 'Atom', while, conversely, I believe 1992 is on the phone asking for its bottling strength back. Colour: gold. Nose: but what's this? An OB Laphroaig 10yo from circa 2002? This very particular aroma of iodine, hessian, seawater and cough medicines. Extremely easy and rather nicely attuned to a very specific aroma of 'peat smoke' in the most classical sense. I find it disconcertingly charming. Mouth: it is probably the bottling strength, but this really does feel like drinking a decent batch of OB Laphroaig 10. There's a few citrus fruits, soft peat smoke and rather a lot of wet rocks and medical embrocations. I have to say, it's quite a lot of fun. Finish: medium, perhaps a tad short, but still nicely medicinal, on iodine, light TCP notes and good old peat smoke. Comments: There's a lot about this that, on paper, I probably shouldn't enjoy because it goes against the modern geek code - whatever that is. But this is actually a rather clever and very good, easy quaffing wee Islay dram. Someone at Beam should go check the Laph 10yo vatting tank for syphons though… either that or Atom have developed cloning technology. If that's the case, do they take requests? Shotgun Bowmore Bouquet! SGP: 565 - 85 points. Seaweed & Aeons & Digging & Fire 10 yo 'Cask Strength Batch 4' (58.3%, Atom, 2021, 1250 bottles) This one seems to be pretty much the same as the 40%, in that 25% has been sherry finished, only bottled at cask strength. Colour: deep orangey gold. Nose: a little more rugged, sharper, wilder and with more assertiveness from the wood. Wood spices, charcoal, peat embers, feels more modern but in the best sense. I'm also finding graphite oil, touches of seawater, rubber and tar. With water: aligns a little more with the 40% version but still feels more spicy, more raw and more meaty. I get some nice kippery smoke and cough medicines now. Mouth: a big arrival, all on bitter wood spices, black pepper, tar, smoked teas, cured meats such as salami with chilli and aniseed. Salted liquorice, Bovril, star anise, eucalyptus oils, camphor and salt-cured venison. With water: tar, cask char, TCP, leathery smokiness. A big, gruff, modern peaty monster. 'Rufty tufty' as my dad was fond of saying. Finish: long, herbal, gamey, spicy, sooty and tarry. I find rather a lot of herbal toothpaste in the aftertaste. Comments: hard to argue with this one, excellent, modern, full-powered Islay malt whisky. I think the wood is quite present here, but it remains in balance. I particularly enjoy all these wee herbal aspects. SGP: 577 - 87 points. Seaweed & Aeons & Digging & Fire 10 yo 'Sherry Casks & Cask Strength' Batch 2 (55.3%, Atom, 2021, 1230 bottles) This one is full sherry finished. Colour: orangey amber. Nose: a notable gear shift, this is much creamier and displays a more velvety smokiness. Resinous hardwoods, smoked teas, verbena, eucalyptus, tea tree oil and smoked meats. The sherry sits behind the peat and doesn't feel too jarring, it's rather more about wood spice and peat smoke together I would say. With water: softer spice tones, coal dust, bonfire embers and this impression of medicinal herbs. Mouth: a similarly easy arrival, all on soft wood spices, smoked teas, sweet peat smoke, natural tars, wood resins, putty and aniseed. More impressions of herbal cough syrups and things like hessian and wormwood. I like it a lot but it strays very close to being a little too wood-dominant for me. With water: not too sure with water, I think it loses a little definition and the alignment between peat and wood goes slightly awry. There's still plenty of sooty and peaty 'oomph' about it though. Finish: rather long, all menthol tobaccos, bitter herbal extracts, spices, liquorice and tar. Comments: this one veers about quite a lot. Lots of emphatic, peaty pleasures to be had, but for me the wood is a tad too much here. However if you enjoy this rather creamy, spicy modern wood-forward style then you'll probably have a blast. Quite clever wee concoctions these Seaweed things, I would say. SGP: 576 - 86 points. Ardbeg 14 yo 2005/2019 (51.9%, The Whisky Cellar, cask #700038, 25 bottles) I just could not find a photo of this one anywhere, but with only 25 bottles, do we really need one? [Editor's Note: we made every sacrifice to provide one from WF's own archive]. Colour: pale white wine. Nose: lighter style Ardbeg that's immediately enchanting and evocative with these whiffs of green olive, coastal herbs, white flowers, beach pebbles and mineral salts. Very fresh and coastal with the smoke being more brittle, taut and doing various more structural things in the background. With water: now on camphor, smoked sea salt, hospitals and some lemon juice mixed with olive brine. Mouth: bigger and more punchy on arrival. On seawater, lemon juices, a slightly grubbier smokiness that would suggest puffer fumes and smouldering hay, then things like dried seaweed, nori and hessian. Top notch modern Ardbeg. With water: preserved lemons, parsley, iodine drops, pink grapefruit and more seawater and briny touches. Finish: long, with a nice sooty / smoky combo, soy sauce, anchovy paste, dried mint and hessian. Comments: rock solid modern Ardbeg that shows what great distillate they still make there when not treated with silly woods. Now, go find a bottle… SGP: 466 - 90 points. Ardbeg 26 yo 1994/2021 (47.4%, Cadenhead 'Authentic Collection', bourbon hogshead, 210 bottles) The mid 1990s could be a bit of a mixed bag for Ardbeg in my experience. Colour: straw. Nose: this 1990s style becomes far more 'obvious' and distinctive now that there's enough water under the bridge between the 1970s heyday and the Glenmorangie modern era. This is really focussed on warm peppery notes and lots of camphor, hessian, tarry rope and also things such as lemon verbena, earl grey tea with lemon peel and kind of heathery, mentholated peat smoke. Light but also with its own kind of weight and distinctiveness. Mouth: nicely salty, good sharpness from various citrus flavours, crisp peat smoke, white pepper - there's just also a feeling of emptiness to an extent in the mid-palate which gives the whole thing a slightly feeling of hollowness. More soft smoky tea notes, smoked sea salt, lime boiled sweets and still rather a lot of hessian and rope impressions. Finish: medium length, crisp dry smokiness, lightly herbal, medicinal and still quite peppery. Comments: There's lots to enjoy here, and some quite specific aged characters that seem only to be found in Ardbegs from this era. It's just that the palate feels a tad light at times. Quality is still high though. SGP: 565 - 88 points. Ardbeg 27 yo 1973/2000 (50%, Douglas Laing 'Old Malt Cask', 228 bottles) Colour: pale gold. Nose: it's that rarest of things: a fruity Ardbeg! We're not talking 60s Bowmore levels of fruit here, but there are indeed some nicely elegant notes of grapefruit and tangerine coming through. I think you can find these profiles only really in batches from 1973 with Ardbeg. There's also bandages, eucalyptus oils, fir wood resins, natural tar and pickled fruits. Quite aromatic and detailed. With water: much more herbal, some kind of smoked breads, bouillon stocks, fennel and light tarriness. Mouth: big, rather sharp arrival, hugely sooty and salty. Natural tar, beach wood, bandages again, mineral salts, more grapefruit and iodine. It's also rather dry and dusty too - a slightly difficult one I think. With water: there's some pleasing citrus, some nicely chiselled smokiness, mineral salts, seawater and a touch of malt vinegar. But this is a bit of an unusual Ardbeg for the era. Finish: quite long, saline, crisply smoky, light wood ashes and hessian. Comments: A tad frustrating really, given how utterly luminous these vintages almost always are for Ardbeg. Don't get me wrong, there's plenty to enjoy here, but it's perhaps more an Ardbeg for completists. SGP: 475 - 86 points. Looks like modernity triumphed today, ideal for putting us in the mindset to go and try a bunch of brand new bottlings at the show!",85,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,9a3af12ee91d3b945d9796e78cc1e3147d651d06a556600c939292910749f1f7
"Seaweed & Aeons & Digging & Fire 10 yo (40%, Atom, 2020) An undisclosed single malt from Islay, 25% of which was finished 1st fill oloroso sherry octaves. The name is very 'Atom', while, conversely, I believe 1992 is on the phone asking for its bottling strength back.","Seaweed & Aeons & Digging & Fire 10 yo (40%, Atom, 2020) An undisclosed single malt from Islay, 25% of which was finished 1st fill oloroso sherry octaves. The name is very 'Atom', while, conversely, I believe 1992 is on the phone asking for its bottling strength back. Colour: gold. Nose: but what's this? An OB Laphroaig 10yo from circa 2002? This very particular aroma of iodine, hessian, seawater and cough medicines. Extremely easy and rather nicely attuned to a very specific aroma of 'peat smoke' in the most classical sense. I find it disconcertingly charming. Mouth: it is probably the bottling strength, but this really does feel like drinking a decent batch of OB Laphroaig 10. There's a few citrus fruits, soft peat smoke and rather a lot of wet rocks and medical embrocations. I have to say, it's quite a lot of fun. Finish: medium, perhaps a tad short, but still nicely medicinal, on iodine, light TCP notes and good old peat smoke. Comments: There's a lot about this that, on paper, I probably shouldn't enjoy because it goes against the modern geek code - whatever that is. But this is actually a rather clever and very good, easy quaffing wee Islay dram. Someone at Beam should go check the Laph 10yo vatting tank for syphons though… either that or Atom have developed cloning technology. If that's the case, do they take requests? Shotgun Bowmore Bouquet! SGP: 565 - 85 points.",85,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,1450cba23d6d97910e66c58d606743420cc9d16ee1f7804edf0069634374b520
"Seaweed & Aeons & Digging & Fire 10 yo 'Cask Strength Batch 4' (58.3%, Atom, 2021, 1250 bottles) This one seems to be pretty much the same as the 40%, in that 25% has been sherry finished, only bottled at cask strength.","Seaweed & Aeons & Digging & Fire 10 yo 'Cask Strength Batch 4' (58.3%, Atom, 2021, 1250 bottles) This one seems to be pretty much the same as the 40%, in that 25% has been sherry finished, only bottled at cask strength. Colour: deep orangey gold. Nose: a little more rugged, sharper, wilder and with more assertiveness from the wood. Wood spices, charcoal, peat embers, feels more modern but in the best sense. I'm also finding graphite oil, touches of seawater, rubber and tar. With water: aligns a little more with the 40% version but still feels more spicy, more raw and more meaty. I get some nice kippery smoke and cough medicines now. Mouth: a big arrival, all on bitter wood spices, black pepper, tar, smoked teas, cured meats such as salami with chilli and aniseed. Salted liquorice, Bovril, star anise, eucalyptus oils, camphor and salt-cured venison. With water: tar, cask char, TCP, leathery smokiness. A big, gruff, modern peaty monster. 'Rufty tufty' as my dad was fond of saying. Finish: long, herbal, gamey, spicy, sooty and tarry. I find rather a lot of herbal toothpaste in the aftertaste. Comments: hard to argue with this one, excellent, modern, full-powered Islay malt whisky. I think the wood is quite present here, but it remains in balance. I particularly enjoy all these wee herbal aspects. SGP: 577 - 87 points.",87,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,7ae089d6902f32b08f14de1c847ea04bbfbbabc434c846cf98942d142c40736d
"Seaweed & Aeons & Digging & Fire 10 yo 'Sherry Casks & Cask Strength' Batch 2 (55.3%, Atom, 2021, 1230 bottles) This one is full sherry finished.","Seaweed & Aeons & Digging & Fire 10 yo 'Sherry Casks & Cask Strength' Batch 2 (55.3%, Atom, 2021, 1230 bottles) This one is full sherry finished. Colour: orangey amber. Nose: a notable gear shift, this is much creamier and displays a more velvety smokiness. Resinous hardwoods, smoked teas, verbena, eucalyptus, tea tree oil and smoked meats. The sherry sits behind the peat and doesn't feel too jarring, it's rather more about wood spice and peat smoke together I would say. With water: softer spice tones, coal dust, bonfire embers and this impression of medicinal herbs. Mouth: a similarly easy arrival, all on soft wood spices, smoked teas, sweet peat smoke, natural tars, wood resins, putty and aniseed. More impressions of herbal cough syrups and things like hessian and wormwood. I like it a lot but it strays very close to being a little too wood-dominant for me. With water: not too sure with water, I think it loses a little definition and the alignment between peat and wood goes slightly awry. There's still plenty of sooty and peaty 'oomph' about it though. Finish: rather long, all menthol tobaccos, bitter herbal extracts, spices, liquorice and tar. Comments: this one veers about quite a lot. Lots of emphatic, peaty pleasures to be had, but for me the wood is a tad too much here. However if you enjoy this rather creamy, spicy modern wood-forward style then you'll probably have a blast. Quite clever wee concoctions these Seaweed things, I would say. SGP: 576 - 86 points.",86,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,0e30d965774218ca6cb3587b3b871c176163f4e53bea749f64fedba031435d94
"Ardbeg 14 yo 2005/2019 (51.9%, The Whisky Cellar, cask #700038, 25 bottles) I just could not find a photo of this one anywhere, but with only 25 bottles, do we really need one? [Editor's Note: we made every sacrifice to provide one from WF's own archive].","Ardbeg 14 yo 2005/2019 (51.9%, The Whisky Cellar, cask #700038, 25 bottles) I just could not find a photo of this one anywhere, but with only 25 bottles, do we really need one? [Editor's Note: we made every sacrifice to provide one from WF's own archive]. Colour: pale white wine. Nose: lighter style Ardbeg that's immediately enchanting and evocative with these whiffs of green olive, coastal herbs, white flowers, beach pebbles and mineral salts. Very fresh and coastal with the smoke being more brittle, taut and doing various more structural things in the background. With water: now on camphor, smoked sea salt, hospitals and some lemon juice mixed with olive brine. Mouth: bigger and more punchy on arrival. On seawater, lemon juices, a slightly grubbier smokiness that would suggest puffer fumes and smouldering hay, then things like dried seaweed, nori and hessian. Top notch modern Ardbeg. With water: preserved lemons, parsley, iodine drops, pink grapefruit and more seawater and briny touches. Finish: long, with a nice sooty / smoky combo, soy sauce, anchovy paste, dried mint and hessian. Comments: rock solid modern Ardbeg that shows what great distillate they still make there when not treated with silly woods. Now, go find a bottle… SGP: 466 - 90 points.",90,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,3a6c02e196780f9593f42e7eeed2b15987748782b3899ffb9f18478f1691806f
"Ardbeg 26 yo 1994/2021 (47.4%, Cadenhead 'Authentic Collection', bourbon hogshead, 210 bottles) The mid 1990s could be a bit of a mixed bag for Ardbeg in my experience.","Ardbeg 26 yo 1994/2021 (47.4%, Cadenhead 'Authentic Collection', bourbon hogshead, 210 bottles) The mid 1990s could be a bit of a mixed bag for Ardbeg in my experience. Colour: straw. Nose: this 1990s style becomes far more 'obvious' and distinctive now that there's enough water under the bridge between the 1970s heyday and the Glenmorangie modern era. This is really focussed on warm peppery notes and lots of camphor, hessian, tarry rope and also things such as lemon verbena, earl grey tea with lemon peel and kind of heathery, mentholated peat smoke. Light but also with its own kind of weight and distinctiveness. Mouth: nicely salty, good sharpness from various citrus flavours, crisp peat smoke, white pepper - there's just also a feeling of emptiness to an extent in the mid-palate which gives the whole thing a slightly feeling of hollowness. More soft smoky tea notes, smoked sea salt, lime boiled sweets and still rather a lot of hessian and rope impressions. Finish: medium length, crisp dry smokiness, lightly herbal, medicinal and still quite peppery. Comments: There's lots to enjoy here, and some quite specific aged characters that seem only to be found in Ardbegs from this era. It's just that the palate feels a tad light at times. Quality is still high though. SGP: 565 - 88 points.",88,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,186065e500790de57bcad482b8ddccc5fbbed75dd80f84295821b286d750d5bf
"Ardbeg 27 yo 1973/2000 (50%, Douglas Laing 'Old Malt Cask', 228 bottles)","Ardbeg 27 yo 1973/2000 (50%, Douglas Laing 'Old Malt Cask', 228 bottles) Colour: pale gold. Nose: it's that rarest of things: a fruity Ardbeg! We're not talking 60s Bowmore levels of fruit here, but there are indeed some nicely elegant notes of grapefruit and tangerine coming through. I think you can find these profiles only really in batches from 1973 with Ardbeg. There's also bandages, eucalyptus oils, fir wood resins, natural tar and pickled fruits. Quite aromatic and detailed. With water: much more herbal, some kind of smoked breads, bouillon stocks, fennel and light tarriness. Mouth: big, rather sharp arrival, hugely sooty and salty. Natural tar, beach wood, bandages again, mineral salts, more grapefruit and iodine. It's also rather dry and dusty too - a slightly difficult one I think. With water: there's some pleasing citrus, some nicely chiselled smokiness, mineral salts, seawater and a touch of malt vinegar. But this is a bit of an unusual Ardbeg for the era. Finish: quite long, saline, crisply smoky, light wood ashes and hessian. Comments: A tad frustrating really, given how utterly luminous these vintages almost always are for Ardbeg. Don't get me wrong, there's plenty to enjoy here, but it's perhaps more an Ardbeg for completists. SGP: 475 - 86 points.",86,2021-10-02,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,8e17168b3e7042255d3cd47fb4657ed16ebabb8f01824e648184a4459bf88c95
"Royal Lochnagar 12 yo 'Game Of Thrones House Baratheon' (40%, OB, +/-2019) I think we're about to be done with those GOT bottlings. Mind you, we needed two whole years to tackle them. As for the 'houses', I still don't know who were the good guys and who were the villains, I'm afraid I'm lacking entire pieces of modern culture. How bad is it, doctor?","Royal Lochnagar 12 yo 'Game Of Thrones House Baratheon' (40%, OB, +/-2019) I think we're about to be done with those GOT bottlings. Mind you, we needed two whole years to tackle them. As for the 'houses', I still don't know who were the good guys and who were the villains, I'm afraid I'm lacking entire pieces of modern culture. How bad is it, doctor? Colour: straw. Nose: I'm finding this wee musty and mashy side that's not uncommon in the regular 12 as I remember it (which I haven't got on the tasting desk, sadly), also a little damp cardboard, newspapers of the day, ale, cider and a little coal smoke from an old stove. A little old-school, I would say. Also whiffs of plasticine. Mouth: starts well, with good body and quite some ripe apples and pears, as well as plums, but the dry mustiness tends to take over, with more cardboard again, grey pepper perhaps, a little leather, bitter oranges, some drying ashes… The 40% vol. make for an obvious handicap here, this old-school style may need a slightly higher voltage. Finish: rather short and dry, grassier, it's not gaining any points here. An unexpected saltiness in the aftertaste. Comments: pretty good juice in fact, with even some aspects that remind me a bit of some leathery Mortlachs. Would love to try one with more power… Which is about to happen. Isn't it amazing how life works out? SGP:361 - 80 points.",80,2021-10-01,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,f7d5c4837aa32ca452443df2aa37cda149a762407364ca10333dd8c5e29737ac
"Royal Lochnagar 16 yo 'The Spring Stallion' (57.5%, OB, Special Release 2021, Untold Legends) This brand new one stems from American oak and European oak refill casks. Classic 'cask bill', quite probably our favourite combination.","Royal Lochnagar 16 yo 'The Spring Stallion' (57.5%, OB, Special Release 2021, Untold Legends) This brand new one stems from American oak and European oak refill casks. Classic 'cask bill', quite probably our favourite combination. Colour: straw. Nose: oh, thank you, this is almost exactly what we had just requested, the style of the 12 GOT with more oomph. Same mashes, beers, ink, papers, cardboard, old books, grass, these whiffs of coal smoke (not peat), but then also fresh fruits this time, rather around our beloved greengages, cider apples, gooseberries and even sloe. With water: some gentler vanilla, apple pie, elderflowers, honeysuckle… It's quite spectacular to notice to which extent water rounded it off. Mouth: excellent! Very vertical, tart, ultra-lemony, you would swear someone's distilled chenin blanc - and bottled the end result right away. No, actually, the result would be much sweeter than this. With water: very good, salty yet again, with more bready tones, perhaps even a little rye bread, with touches of fennel and anise seeds in the background. It's really an 'own style' that you wouldn't quite find anywhere else. Reminds me of those excellent crystallised fruits that good makers would often sprinkle with a few salt grains. Finish: medium, very good, dry but with good 'sooty' fruits, limes and grapefruits. Tart aftertaste, that's good. Comments: I believe Lochnagar should have its say within the comity of characterful malt whiskies, but remember it's a rather small distillery; a lovely one! SGP:362 - 87 points.",87,2021-10-01,https://www.whiskyfun.com/archiveoctober21-1-Deanston-Martell.html,be9c6eb3b43946b7c069b9b5596b6e84138030b0896eef56677886af08320b0a
